,CD,WDT,VBZ,NNP,POS,JJS,TO,RBR,UH,EX,RB,JJ,VBP,PDT,VBD,FW,WRB,DT,NNPS,JJR,PRP,VB,VBN,CC,WP,NN,MD,IN,RP,WP$,PRP$,NNS,VBG,RBS,LABEL
129,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,NUM
130,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
131,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
132,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,1,0,ENTY
133,1.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,3.0,0.0,0.0,0,1,0,0,ENTY
134,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,1,ENTY
135,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,1,0,0,0.0,0,1.0,1,0,0,1,2.0,0.0,0.0,0,2,1,1.0,0.0,0.0,0,1,0,0,NUM
136,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,1,HUM
137,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,1,0,0,DESC
138,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,DESC
139,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,NUM
140,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
141,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,1,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
142,0.0,0,1.0,3.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,1,0,0,LOC
143,0.0,0,0.0,4.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
144,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,DESC
145,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
146,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,1,1.0,0.0,0.0,0,0,1,0.0,0.0,0.0,1,0,0,0,DESC
147,0.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,0,1.0,1.0,0.0,1,1,0,2.0,0.0,0.0,0,0,0,0,ABBR
148,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
149,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,1,0,0,0,HUM
150,0.0,0,0.0,3.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
151,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,2,0,1,HUM
152,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,1,0,0,NUM
153,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
154,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,4,0,1.0,0.0,0.0,1,0,0,0,ENTY
155,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
156,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,2,1,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,LOC
157,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,3.0,0.0,0.0,0,0,0,0,ENTY
158,0.0,0,2.0,0.0,0,1.0,1.0,0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,2,0,0,1,2.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
159,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,DESC
160,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
161,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,NUM
162,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,1.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
163,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,DESC
164,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
165,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,3,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,5,0,2.0,0.0,0.0,1,0,0,0,HUM
166,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
167,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,4,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,LOC
168,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,NUM
169,0.0,0,1.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,2,0,0,1,2.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
170,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,LOC
171,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,NUM
172,0.0,0,1.0,3.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0,1,0,0,HUM
173,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
174,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,2.0,1.0,0.0,1,1,1,1.0,0.0,0.0,0,0,0,0,ENTY
175,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,1,0,HUM
176,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,DESC
177,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0.0,0,1.0,2,0,0,0,1.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,1,0,0,DESC
178,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,1.0,0,1.0,1,0,0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0.0,0,1,0,0,NUM
179,0.0,1,2.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,LOC
180,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,2,0,0,0.0,0,2.0,1,0,0,1,2.0,0.0,0.0,0,1,1,1.0,0.0,0.0,0,1,0,0,LOC
181,0.0,0,1.0,3.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,2,0,1.0,0.0,0.0,0,1,0,0,ENTY
182,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,1,0,HUM
183,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
184,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,DESC
185,1.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
186,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
187,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,NUM
188,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,2.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,DESC
189,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,LOC
190,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
191,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,LOC
192,0.0,0,1.0,4.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,1,0.0,0.0,0.0,0,4,0,1.0,0.0,0.0,0,0,0,0,HUM
193,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,LOC
194,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,ENTY
195,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
196,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
197,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,1,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,NUM
198,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,2,0,0,LOC
199,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,1,0,0,1,1.0,1.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,DESC
200,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,HUM
201,0.0,0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,DESC
202,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,DESC
203,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,1.0,0,3,0,1.0,0.0,0.0,0,0,0,0,NUM
204,0.0,0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,1,0.0,1.0,2.0,1,2,0,2.0,0.0,0.0,1,1,0,0,HUM
205,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
206,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,1,0,NUM
207,0.0,1,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
208,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,2,0,0,DESC
209,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,HUM
210,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0,1,0,1.0,0,0.0,3,0,0,0,0.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,1,1,0,ENTY
211,1.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
212,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,0.0,0.0,3,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0,0,0,0,LOC
213,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,1,1.0,0.0,0.0,0,1,1,0.0,1.0,0.0,0,1,0,0,DESC
214,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,DESC
215,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,2,0,0,NUM
216,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,DESC
217,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
218,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,2.0,1.0,0.0,1,1,2,1.0,0.0,0.0,0,0,0,0,ENTY
219,1.0,0,0.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,3.0,0.0,0.0,0,1,0,0,HUM
220,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,DESC
221,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ABBR
222,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,1,0,0,ENTY
223,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,4,0,2.0,0.0,0.0,0,0,0,0,DESC
224,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
225,1.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,2.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
226,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,NUM
227,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.0,0,1.0,1,0,0,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,DESC
228,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,NUM
229,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0,0,0,0,NUM
230,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,0.0,0,1,0,0,LOC
231,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,1,0,0,DESC
232,0.0,0,0.0,5.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,1,0.0,0.0,1.0,1,3,0,1.0,0.0,0.0,0,0,0,0,HUM
233,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
234,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,3,0,0,0,1.0,0.0,0.0,2,3,1,2.0,0.0,0.0,0,0,1,0,HUM
235,1.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,2,0,0,NUM
236,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0.0,0.0,1,3,0,2.0,0.0,0.0,0,0,0,0,LOC
237,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2,0,0,1,1.0,0.0,0.0,0,3,1,3.0,0.0,0.0,0,0,0,0,LOC
238,0.0,0,1.0,1.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,1,0,ENTY
239,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,2,0,0,1.0,0,0.0,3,0,0,0,1.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,HUM
240,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
241,0.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2,0,0,0.0,0,0.0,1,0,0,1,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,ENTY
242,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,3,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1,2,0,0,NUM
243,1.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,DESC
244,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
245,2.0,0,0.0,6.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,2,0,0,0,0.0,1.0,0.0,0,3,0,4.0,0.0,0.0,0,1,0,0,NUM
246,0.0,0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
247,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,DESC
248,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,1,0,1.0,0.0,0.0,0,2,0,0,DESC
249,0.0,0,0.0,6.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0,ENTY
250,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,1.0,2,1,0,0,0.0,1.0,0.0,0,2,0,1.0,0.0,0.0,0,0,0,0,NUM
251,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,1.0,0,0.0,2,1,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,HUM
252,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,DESC
253,0.0,0,0.0,9.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,HUM
254,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,1,0,0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0,NUM
255,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
256,0.0,0,1.0,2.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0,0,1,0,ENTY
257,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,6,0,1.0,0.0,0.0,0,0,0,0,DESC
258,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
